committed,environment,match_formal,method,mismatch,repeat,repeat_deterministic,repeat_difference,selected_candidate,semantic_status,state_id,typed_reason
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,04064bec00d45d558ae52ec3b1ab673505dd7df8e23062cb792b4e5a0fc2403d,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,05a9e9b395bb7c2e10574895b494e9e50c644712cd2ab1299f0e2779d8487a1a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,065ccf3dc76d0069d660b8edf46e507c115799568da9d9ad3e9edab220dc4a2b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,09472ebc63bedd15e2296b7fc3e573f29430b68dd46cf1de5a6edea99dedc6bf,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0b90fd0f638a4595adf145ced7e3d338f215e7736437cc62d7fe98a588e95b21,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,0d858158bd5fe799ce2a64711e6bab8ab455e20123047c69ef13c8d2f6b13cb4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1101555f9fce4f795ffe0e826b025d9fed439a1a83e9e7c7d7a748e22a44b50e,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,12680aa8e57e77f07ce02945688cfcbfa27e0d364efbdfbbf25027649e693063,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,18b57d334b373ccb3813d95216cf27c2317d73517b2fe189c8859c2382203d63,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,1c881c67b31fe8bbe272c089b8ca97a57ff7b87108a0137e98657bfd217fca0b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,22a6245662231278eba445286d6dd129447860bcbe2d184bbea5b9564fac526c,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2a728f39f8e92f814cdb8b1403095b107ea880f2d89b1a0eb3f7baf49a53628b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
